puuid,tier,rank_name,kills,deaths,assists,score,hit_accuracy,time_on_target,aim_deviation,reaction_time,shots_fired,shots_hit,wallbang,kill_distance,is_cheating,kda,kd_ratio,score_per_kill,sub_100ms_reaction,sub_50ms_reaction,precision_score,tier_relative_kills,tier_relative_deaths,tier_relative_score,kills_z,deaths_z,score_z
player_51888,5,bronze,33,7,11,1653,0.6666666666666666,37.8,0.877,173.6,3,2,0,475.70715781875714,1,6.285714285714286,4.714285714285714,50.09090909090909,0,0,0.7601672367920942,23,-6,553,5.75,-2.0,2.212
player_26769,6,bronze,14,8,5,1203,0.5,277.5,1.201,392.6,6,3,0,866.4079928070838,0,2.375,1.75,85.92857142857143,0,0,0.4163197335553705,4,-5,103,1.0,-1.6666666666666667,0.412
player_29762,16,diamond,46,1,17,5775,1.0,48.2,1.464,181.3,1,1,0,193.42453308719666,1,63.0,46.0,125.54347826086956,0,0,0.6830601092896175,28,-7,3275,7.0,-2.3333333333333335,9.357142857142858
player_72573,16,diamond,45,7,13,5659,0.6666666666666666,41.8,1.807,148.4,3,2,0,503.30080468840896,1,8.285714285714286,6.428571428571429,125.75555555555556,0,0,0.3689356207341819,27,-1,3159,6.75,-0.3333333333333333,9.025714285714285
player_27536,10,gold,21,4,7,4484,1.0,44.4,2.918,277.9,1,1,0,650.5979557299576,1,7.0,5.25,213.52380952380952,0,0,0.3427004797806717,7,-6,2684,1.75,-2.0,8.946666666666667
player_95664,25,radiant,24,4,13,3578,0.5555555555555556,242.8,2.778,448.5,9,5,0,511.63090211596875,0,9.25,6.0,149.08333333333334,0,0,0.19998400127989763,-1,0,-22,-0.25,0.0,-0.04888888888888889
player_63707,26,radiant,41,3,14,5637,1.0,69.8,1.818,157.1,1,1,0,101.28622808654686,1,18.333333333333332,13.666666666666666,137.4878048780488,0,0,0.5500550055005501,16,-1,2037,4.0,-0.5,4.526666666666666
player_48085,10,gold,14,11,8,1237,0.5,199.5,3.107,469.1,10,5,0,400.83076229251685,0,2.0,1.2727272727272727,88.35714285714286,0,0,0.16092693916961698,0,1,-563,0.0,0.3333333333333333,-1.8766666666666667
player_24818,23,immortal,26,2,7,2625,0.8333333333333334,312.7,2.421,369.9,6,5,0,130.6151981968408,0,16.5,13.0,100.96153846153847,0,0,0.3442103813851026,4,-4,-575,1.0,-1.3333333333333333,-1.4375
player_98857,15,platinum,19,10,6,2603,1.0,220.9,0.941,493.9,3,3,0,472.48331187461,0,2.5,1.9,137.0,0,0,1.0626992561105209,3,1,503,0.75,0.3333333333333333,1.437142857142857
player_59628,3,iron,14,8,3,1868,0.6666666666666666,17.3,3.6,93.0,3,2,0,90.90005500548388,1,2.125,1.75,133.42857142857142,1,0,0.18518518518518517,6,-7,968,1.5,-2.3333333333333335,4.84
player_17113,17,diamond,13,6,6,2587,1.0,354.9,1.809,535.4,5,5,0,140.4231462402122,0,3.1666666666666665,2.1666666666666665,199.0,0,0,0.552791597567717,-5,-2,87,-1.25,-0.6666666666666666,0.24857142857142858
player_38257,4,bronze,10,15,8,1436,0.9,292.1,1.041,375.8,10,9,0,935.3092590154339,0,1.2,0.6666666666666666,143.6,0,0,0.8645533141210375,0,2,336,0.0,0.6666666666666666,1.344
player_76074,23,immortal,49,5,11,5321,1.0,29.8,1.909,290.5,2,2,0,553.5978052702161,1,12.0,9.8,108.59183673469387,0,0,0.5238344683080146,27,-1,2121,6.75,-0.3333333333333333,5.3025
player_33306,22,immortal,19,10,12,3132,1.0,340.2,1.29,396.5,1,1,0,750.1734332805984,0,3.1,1.9,164.8421052631579,0,0,0.7751937984496123,-3,4,-68,-0.75,1.3333333333333333,-0.17
player_14234,5,bronze,13,9,4,1502,0.2,137.5,1.714,419.1,5,1,0,312.69809721199135,0,1.8888888888888888,1.4444444444444444,115.53846153846153,0,0,0.11668611435239207,3,-4,402,0.75,-1.3333333333333333,1.608
player_93071,7,silver,7,8,9,989,0.2222222222222222,299.1,2.199,443.4,9,2,0,584.012816640183,0,2.0,0.875,141.28571428571428,0,0,0.10105603557172452,-5,-4,-411,-1.25,-1.3333333333333333,-1.37
player_91968,23,immortal,23,6,11,2966,1.0,290.6,1.398,441.5,9,9,0,331.0807907444947,0,5.666666666666667,3.8333333333333335,128.95652173913044,0,0,0.715307582260372,1,0,-234,0.25,0.0,-0.585
player_68414,18,diamond,23,1,11,2529,1.0,274.7,2.922,453.3,1,1,0,651.532623895381,0,34.0,23.0,109.95652173913044,0,0,0.34223134839151265,5,-7,29,1.25,-2.3333333333333335,0.08285714285714285
player_37941,6,bronze,10,6,13,3283,1.0,39.8,1.396,99.2,2,2,0,70.40454530781385,1,3.8333333333333335,1.6666666666666667,328.3,1,0,0.7163323782234957,0,-7,2183,0.0,-2.3333333333333335,8.732
player_25506,13,platinum,12,10,6,2418,0.2,249.8,2.832,370.2,10,2,0,30.814606925936864,0,1.8,1.2,201.5,0,0,0.07062146892655367,-4,1,318,-1.0,0.3333333333333333,0.9085714285714286
player_94926,24,immortal,22,1,20,6659,0.5,10.0,1.408,247.1,2,1,0,645.9722981676535,1,42.0,22.0,302.6818181818182,0,0,0.3551136363636364,0,-5,3459,0.0,-1.6666666666666667,8.6475
player_81939,8,silver,33,7,11,2709,0.6666666666666666,57.9,1.603,132.9,3,2,0,450.66462031093596,1,6.285714285714286,4.714285714285714,82.0909090909091,0,0,0.41588687876897484,21,-5,1309,5.25,-1.6666666666666667,4.363333333333333
player_93995,19,ascendant,44,3,13,6734,0.6666666666666666,29.2,2.264,123.2,3,2,0,140.03042526536893,1,19.0,14.666666666666666,153.04545454545453,0,0,0.29446407538280334,24,-4,3934,6.0,-1.3333333333333333,9.835
player_87337,24,immortal,33,2,11,4680,1.0,10.0,2.722,93.5,3,3,0,10.564563407921787,1,22.0,16.5,141.8181818181818,1,0,0.36737692872887584,11,-4,1480,2.75,-1.3333333333333333,3.7
player_73373,25,radiant,56,6,14,4982,1.0,10.0,1.661,289.5,2,2,0,103.16186310841789,1,11.666666666666666,9.333333333333334,88.96428571428571,0,0,0.6020469596628537,31,2,1382,7.75,1.0,3.071111111111111
player_59613,27,radiant,25,1,8,3413,0.1,188.5,1.866,364.0,10,1,0,643.4985703169821,0,33.0,25.0,136.52,0,0,0.05359056806002144,0,-3,-187,0.0,-1.5,-0.41555555555555557
player_98503,12,gold,23,3,11,3822,0.6666666666666666,29.4,1.615,302.1,3,2,0,516.6312611524779,1,11.333333333333334,7.666666666666667,166.17391304347825,0,0,0.41279669762641896,9,-7,2022,2.25,-2.3333333333333335,6.74
player_73133,24,immortal,51,3,15,6080,0.5,55.0,2.726,162.5,2,1,0,859.6279485917149,1,22.0,17.0,119.2156862745098,0,0,0.18341892883345562,29,-3,2880,7.25,-1.0,7.2
player_25403,20,ascendant,30,3,13,3686,1.0,20.9,1.707,128.3,1,1,0,589.0469081490879,1,14.333333333333334,10.0,122.86666666666666,0,0,0.5858230814294083,10,-4,886,2.5,-1.3333333333333333,2.215
player_63562,14,platinum,27,10,10,4501,1.0,30.4,2.136,171.0,2,2,0,855.0223915196609,1,3.7,2.7,166.7037037037037,0,0,0.4681647940074906,11,1,2401,2.75,0.3333333333333333,6.86
player_33425,22,immortal,20,7,7,3036,0.3333333333333333,278.8,1.039,382.4,3,1,0,697.0980418850709,0,3.857142857142857,2.857142857142857,151.8,0,0,0.3208213025344883,-2,1,-164,-0.5,0.3333333333333333,-0.41
player_67065,21,ascendant,22,7,11,3522,1.0,254.2,0.883,427.8,3,3,0,518.1742660534196,0,4.714285714285714,3.142857142857143,160.0909090909091,0,0,1.1325028312570782,2,0,722,0.5,0.0,1.805
player_62354,20,ascendant,33,2,19,6434,1.0,10.0,1.455,146.9,3,3,0,454.79217231610295,1,26.0,16.5,194.96969696969697,0,0,0.6872852233676976,13,-5,3634,3.25,-1.6666666666666667,9.085
player_25336,6,bronze,8,14,6,1192,1.0,209.0,0.445,288.1,1,1,0,676.9507663043155,0,1.0,0.5714285714285714,149.0,0,0,2.247191011235955,-2,1,92,-0.5,0.3333333333333333,0.368
player_22190,12,gold,13,10,7,1603,1.0,334.3,2.857,568.6,4,4,0,229.17776942801405,0,2.0,1.3,123.3076923076923,0,0,0.35001750087504374,-1,0,-197,-0.25,0.0,-0.6566666666666666
player_74574,5,bronze,10,12,9,1396,0.5555555555555556,80.0,1.917,229.5,9,5,0,423.21495720260174,0,1.5833333333333333,0.8333333333333334,139.6,0,0,0.289804671651307,0,-1,296,0.0,-0.3333333333333333,1.184
player_77922,13,platinum,20,5,6,2147,0.75,223.9,1.645,365.3,8,6,0,372.32164857821556,0,5.2,4.0,107.35,0,0,0.45592705167173253,4,-4,47,1.0,-1.3333333333333333,0.13428571428571429
player_45382,6,bronze,0,9,4,678,1.0,80.0,1.806,310.1,9,9,0,567.8285128452075,0,0.4444444444444444,0.0,678.0,0,0,0.5537098560354374,-10,-4,-422,-2.5,-1.3333333333333333,-1.688
player_57226,2,iron,15,4,7,1246,1.0,56.2,1.726,299.9,2,2,0,463.76136104682126,1,5.5,3.75,83.06666666666666,0,0,0.5793742757821553,7,-11,346,1.75,-3.6666666666666665,1.73
player_31233,14,platinum,12,6,7,1991,1.0,236.3,2.03,468.2,1,1,0,80.10649162209036,0,3.1666666666666665,2.0,165.91666666666666,0,0,0.4926108374384237,-4,-3,-109,-1.0,-1.0,-0.31142857142857144
player_23622,3,iron,33,8,0,1800,0.6666666666666666,30.3,1.927,87.4,3,2,0,476.1668720102229,1,4.125,4.125,54.54545454545455,1,0,0.34596090641757477,25,-7,900,6.25,-2.3333333333333335,4.5
player_88326,18,diamond,8,11,8,2293,0.6666666666666666,309.1,1.088,424.1,6,4,0,338.60072356685845,0,1.4545454545454546,0.7272727272727273,286.625,0,0,0.6127450980392156,-10,3,-207,-2.5,1.0,-0.5914285714285714
player_40305,23,immortal,48,4,17,7476,1.0,46.7,1.365,253.0,1,1,0,693.8763290385397,1,16.25,12.0,155.75,0,0,0.7326007326007326,26,-2,4276,6.5,-0.6666666666666666,10.69
player_69682,14,platinum,17,10,8,2228,1.0,264.7,2.901,337.3,1,1,0,395.45301870133704,0,2.5,1.7,131.05882352941177,0,0,0.3447087211306446,1,1,128,0.25,0.3333333333333333,0.3657142857142857
player_17345,23,immortal,23,3,12,2381,1.0,405.1,1.624,698.8,7,7,0,234.9006811399234,0,11.666666666666666,7.666666666666667,103.52173913043478,0,0,0.6157635467980295,1,-3,-819,0.25,-1.0,-2.0475
player_82034,16,diamond,37,4,14,3490,1.0,54.5,1.714,108.2,2,2,0,243.0552200632603,1,12.75,9.25,94.32432432432432,0,0,0.5834305717619603,19,-4,990,4.75,-1.3333333333333333,2.8285714285714287
player_21980,23,immortal,19,4,10,3325,0.6666666666666666,420.1,1.658,653.4,6,4,0,250.74347449136144,0,7.25,4.75,175.0,0,0,0.4020908725371934,-3,-2,125,-0.75,-0.6666666666666666,0.3125
player_55569,18,diamond,16,12,8,2709,0.125,322.2,1.008,566.2,8,1,0,619.7014523139347,0,2.0,1.3333333333333333,169.3125,0,0,0.12400793650793651,-2,4,209,-0.5,1.3333333333333333,0.5971428571428572
player_82281,11,gold,21,4,8,3628,1.0,85.4,2.248,185.9,1,1,0,836.2823506448046,1,7.25,5.25,172.76190476190476,0,0,0.4448398576512455,7,-6,1828,1.75,-2.0,6.093333333333334
player_37359,2,iron,4,18,8,1099,1.0,308.1,1.308,566.7,1,1,0,101.26208569844881,0,0.6666666666666666,0.2222222222222222,274.75,0,0,0.764525993883792,-4,3,199,-1.0,1.0,0.995
player_23829,7,silver,20,3,12,2092,1.0,10.7,1.77,294.1,3,3,0,780.2787322489315,1,10.666666666666666,6.666666666666667,104.6,0,0,0.5649717514124294,8,-9,692,2.0,-3.0,2.3066666666666666
player_82120,27,radiant,24,1,9,3479,0.4,347.8,1.775,451.5,5,2,0,822.3577080565366,0,33.0,24.0,144.95833333333334,0,0,0.22535211267605637,-1,-3,-121,-0.25,-1.5,-0.2688888888888889
player_49361,4,bronze,19,7,6,1546,0.6666666666666666,10.0,1.91,208.8,3,2,0,78.45125875344506,1,3.5714285714285716,2.7142857142857144,81.36842105263158,0,0,0.34904013961605584,9,-6,446,2.25,-2.0,1.784
player_95561,27,radiant,17,6,12,4130,0.5714285714285714,348.4,2.66,586.6,7,4,0,786.3087561511701,0,4.833333333333333,2.8333333333333335,242.94117647058823,0,0,0.21482277121374863,-8,2,530,-2.0,1.0,1.1777777777777778
player_27088,16,diamond,33,3,9,4879,1.0,40.8,2.35,261.9,2,2,0,365.2245610579882,1,14.0,11.0,147.84848484848484,0,0,0.425531914893617,15,-5,2379,3.75,-1.6666666666666667,6.797142857142857
player_15882,25,radiant,28,0,16,6434,0.5,83.4,1.295,219.2,2,1,0,331.91315129111706,1,44.0,28.0,229.78571428571428,0,0,0.3861003861003861,3,-4,2834,0.75,-2.0,6.297777777777778
player_12410,18,diamond,22,4,19,5604,1.0,67.6,2.134,214.7,1,1,0,864.2330472737084,1,10.25,5.5,254.72727272727272,0,0,0.46860356138706655,4,-4,3104,1.0,-1.3333333333333333,8.868571428571428
player_73525,8,silver,17,12,5,771,1.0,148.1,1.873,369.2,1,1,0,978.6092427521825,0,1.8333333333333333,1.4166666666666667,45.35294117647059,0,0,0.5339028296849974,5,0,-629,1.25,0.0,-2.0966666666666667
player_46725,13,platinum,22,5,10,2182,0.42857142857142855,189.4,2.253,466.8,7,3,0,138.58603825782743,0,6.4,4.4,99.18181818181819,0,0,0.1902225603956629,6,-4,82,1.5,-1.3333333333333333,0.2342857142857143
player_96013,10,gold,36,4,18,3121,1.0,44.0,0.4,169.8,2,2,0,738.3572915601228,1,13.5,9.0,86.69444444444444,0,0,2.5,22,-6,1321,5.5,-2.0,4.403333333333333
player_40432,5,bronze,13,5,6,1691,1.0,35.4,1.142,203.9,2,2,0,968.8195136350218,1,3.8,2.6,130.07692307692307,0,0,0.8756567425569177,3,-8,591,0.75,-2.6666666666666665,2.364
player_90879,24,immortal,46,4,23,6273,0.6666666666666666,36.3,1.111,216.4,3,2,0,995.8643381505335,1,17.25,11.5,136.3695652173913,0,0,0.6000600060006,24,-2,3073,6.0,-0.6666666666666666,7.6825
player_47475,18,diamond,37,4,7,5013,0.6666666666666666,50.6,1.127,145.5,3,2,0,393.0919103721164,1,11.0,9.25,135.48648648648648,0,0,0.5915409642117716,19,-4,2513,4.75,-1.3333333333333333,7.18
player_31495,15,platinum,34,8,14,5201,1.0,25.8,2.273,217.2,1,1,0,178.89086058264667,1,6.0,4.25,152.97058823529412,0,0,0.43994720633523976,18,-1,3101,4.5,-0.3333333333333333,8.86
player_27245,10,gold,13,2,6,1984,0.875,304.3,2.805,464.7,8,7,0,211.93123884883033,0,9.5,6.5,152.6153846153846,0,0,0.31194295900178254,-1,-8,184,-0.25,-2.6666666666666665,0.6133333333333333
player_49117,6,bronze,29,8,5,1111,0.5,72.5,1.555,145.8,2,1,0,67.62070688775749,1,4.25,3.625,38.310344827586206,0,0,0.3215434083601286,19,-5,11,4.75,-1.6666666666666667,0.044
player_37400,10,gold,31,1,9,3577,1.0,10.0,2.401,291.8,2,2,0,497.74919387177306,1,40.0,31.0,115.38709677419355,0,0,0.41649312786339027,17,-9,1777,4.25,-3.0,5.923333333333333
player_37175,23,immortal,44,4,17,4459,1.0,34.4,1.301,159.4,1,1,0,333.29944494403225,1,15.25,11.0,101.3409090909091,0,0,0.7686395080707149,22,-2,1259,5.5,-0.6666666666666666,3.1475
player_94626,27,radiant,36,4,21,5243,1.0,46.1,1.696,237.3,3,3,0,577.3944925265569,1,14.25,9.0,145.63888888888889,0,0,0.589622641509434,11,0,1643,2.75,0.0,3.651111111111111
player_61061,5,bronze,27,4,11,1428,1.0,19.9,2.223,182.9,1,1,0,112.20017825297818,1,9.5,6.75,52.888888888888886,0,0,0.449842555105713,17,-9,328,4.25,-3.0,1.312
player_78632,15,platinum,34,4,11,4647,0.5,41.5,1.984,92.5,2,1,0,87.03332695008267,1,11.25,8.5,136.6764705882353,1,0,0.25201612903225806,18,-5,2547,4.5,-1.6666666666666667,7.277142857142858
player_36287,17,diamond,52,5,15,4894,0.6666666666666666,39.5,1.921,141.1,3,2,0,704.3432188926078,1,13.4,10.4,94.11538461538461,0,0,0.34704147145583897,34,-3,2394,8.5,-1.0,6.84
player_16613,3,iron,12,8,14,1711,1.0,27.1,1.396,320.5,1,1,0,812.8539413695426,1,3.25,1.5,142.58333333333334,0,0,0.7163323782234957,4,-7,811,1.0,-2.3333333333333335,4.055
player_90863,15,platinum,29,1,14,3561,1.0,32.7,1.82,202.3,1,1,0,574.623816074482,1,43.0,29.0,122.79310344827586,0,0,0.5494505494505494,13,-8,1461,3.25,-2.6666666666666665,4.174285714285714
player_41941,11,gold,24,6,9,3269,0.6666666666666666,25.9,1.658,260.7,3,2,0,596.0878542631112,1,5.5,4.0,136.20833333333334,0,0,0.4020908725371934,10,-4,1469,2.5,-1.3333333333333333,4.8966666666666665
player_88172,6,bronze,9,16,3,880,0.625,285.2,0.772,432.7,8,5,0,316.5781104245841,0,0.75,0.5625,97.77777777777777,0,0,0.8095854922279793,-1,3,-220,-0.25,1.0,-0.88
player_90149,14,platinum,14,2,10,2072,1.0,383.1,0.726,608.7,4,4,0,381.5874473826412,0,12.0,7.0,148.0,0,0,1.3774104683195594,-2,-7,-28,-0.5,-2.3333333333333335,-0.08
player_97826,16,diamond,32,1,11,4259,1.0,50.7,1.741,315.7,1,1,0,623.2189422666805,1,43.0,32.0,133.09375,0,0,0.5743825387708213,14,-7,1759,3.5,-2.3333333333333335,5.025714285714286
player_41031,13,platinum,14,11,5,1819,0.5555555555555556,311.7,1.732,478.0,9,5,0,472.4643901925308,0,1.7272727272727273,1.2727272727272727,129.92857142857142,0,0,0.32075955863484734,-2,2,-281,-0.5,0.6666666666666666,-0.8028571428571428
player_71455,22,immortal,43,4,14,7582,1.0,55.3,2.737,287.0,3,3,0,169.10189236078932,1,14.25,10.75,176.32558139534885,0,0,0.36536353671903543,21,-2,4382,5.25,-0.6666666666666666,10.955
player_46073,10,gold,38,6,11,4181,0.6666666666666666,31.5,2.117,202.7,3,2,0,84.37067025927917,1,8.166666666666666,6.333333333333333,110.02631578947368,0,0,0.314911037631869,24,-4,2381,6.0,-1.3333333333333333,7.9366666666666665
player_93568,25,radiant,32,4,10,4083,0.4444444444444444,190.0,1.918,335.0,9,4,0,870.341932805722,0,10.5,8.0,127.59375,0,0,0.23172285946008572,7,0,483,1.75,0.0,1.0733333333333333
player_79637,22,immortal,20,9,10,3150,0.5,163.6,2.054,343.6,4,2,0,10.623088063270712,0,3.3333333333333335,2.2222222222222223,157.5,0,0,0.24342745861733206,-2,3,-50,-0.5,1.0,-0.125
player_13106,14,platinum,21,4,11,3668,0.6666666666666666,37.4,1.458,181.4,3,2,0,184.72306298889694,1,8.0,5.25,174.66666666666666,0,0,0.45724737082761774,5,-5,1568,1.25,-1.6666666666666667,4.48
player_46226,10,gold,5,11,3,1280,0.4,266.0,2.014,426.2,5,2,0,178.45809031814724,0,0.7272727272727273,0.45454545454545453,256.0,0,0,0.198609731876862,-9,1,-520,-2.25,0.3333333333333333,-1.7333333333333334
player_14569,7,silver,11,11,5,1483,0.7142857142857143,267.2,2.881,318.1,7,5,0,403.90357760237765,0,1.4545454545454546,1.0,134.8181818181818,0,0,0.24792978628452425,-1,-1,83,-0.25,-0.3333333333333333,0.27666666666666667
player_53704,1,iron,15,6,0,1381,0.5,58.3,0.806,152.5,2,1,0,695.8709434945534,1,2.5,2.5,92.06666666666666,0,0,0.6203473945409429,7,-9,481,1.75,-3.0,2.405
player_35309,16,diamond,23,10,8,2309,1.0,306.4,1.855,386.0,1,1,0,678.0524242269179,0,3.1,2.3,100.3913043478261,0,0,0.5390835579514824,5,2,-191,1.25,0.6666666666666666,-0.5457142857142857
player_95037,3,iron,8,2,7,1330,1.0,43.7,1.581,218.0,1,1,0,426.2056428533062,1,7.5,4.0,166.25,0,0,0.6325110689437066,0,-13,430,0.0,-4.333333333333333,2.15
player_37948,11,gold,18,13,4,1725,0.3333333333333333,284.2,2.724,532.0,3,1,0,879.6745079857664,0,1.6923076923076923,1.3846153846153846,95.83333333333333,0,0,0.12236906510034262,4,3,-75,1.0,1.0,-0.25
player_26632,3,iron,14,12,9,1406,0.6666666666666666,13.9,1.167,220.7,3,2,0,235.59815364301988,1,1.9166666666666667,1.1666666666666667,100.42857142857143,0,0,0.5712653527563553,6,-3,506,1.5,-1.0,2.53
player_46231,20,ascendant,31,3,15,3969,1.0,64.3,3.136,185.6,1,1,0,758.3895107396992,1,15.333333333333334,10.333333333333334,128.03225806451613,0,0,0.31887755102040816,11,-4,1169,2.75,-1.3333333333333333,2.9225
player_87687,18,diamond,26,4,17,3539,1.0,66.7,2.462,339.5,1,1,0,435.8455001488489,1,10.75,6.5,136.1153846153846,0,0,0.4061738424045491,8,-4,1039,2.0,-1.3333333333333333,2.9685714285714284
player_45349,6,bronze,8,14,4,753,1.0,292.6,2.375,580.8,3,3,0,229.71913285575476,0,0.8571428571428571,0.5714285714285714,94.125,0,0,0.42105263157894735,-2,1,-347,-0.5,0.3333333333333333,-1.388
player_42329,7,silver,6,9,5,1877,0.1111111111111111,367.4,1.997,523.8,9,1,0,97.9443209175499,0,1.2222222222222223,0.6666666666666666,312.8333333333333,0,0,0.05563901407667055,-6,-3,477,-1.5,-1.0,1.59
player_72886,23,immortal,51,5,18,6382,0.5,45.6,0.4,293.0,2,1,0,860.3332610099415,1,13.8,10.2,125.13725490196079,0,0,1.25,29,-1,3182,7.25,-0.3333333333333333,7.955
player_81098,17,diamond,22,9,7,3339,0.1,338.5,2.229,479.9,10,1,0,709.343901080428,0,3.2222222222222223,2.4444444444444446,151.77272727272728,0,0,0.04486316733961418,4,1,839,1.0,0.3333333333333333,2.3971428571428572
player_39548,18,diamond,36,2,15,3880,1.0,17.4,2.043,244.9,1,1,0,620.9747498892367,1,25.5,18.0,107.77777777777777,0,0,0.4894762604013705,18,-6,1380,4.5,-2.0,3.942857142857143
player_24334,7,silver,43,8,11,4714,0.6666666666666666,25.8,3.582,194.3,3,2,0,189.01441743951702,1,6.75,5.375,109.62790697674419,0,0,0.18611576400521124,31,-4,3314,7.75,-1.3333333333333333,11.046666666666667
player_97274,14,platinum,11,7,8,1707,1.0,319.0,2.26,600.1,3,3,0,839.3596428230273,0,2.7142857142857144,1.5714285714285714,155.1818181818182,0,0,0.4424778761061947,-5,-2,-393,-1.25,-0.6666666666666666,-1.1228571428571428
player_83726,6,bronze,15,5,8,2129,0.5,43.2,1.909,330.2,2,1,0,546.1710354824759,1,4.6,3.0,141.93333333333334,0,0,0.2619172341540073,5,-8,1029,1.25,-2.6666666666666665,4.116
player_97410,16,diamond,26,3,8,1380,1.0,251.1,2.463,390.4,4,4,0,526.4680996983577,0,11.333333333333334,8.666666666666666,53.07692307692308,0,0,0.4060089321965083,8,-5,-1120,2.0,-1.6666666666666667,-3.2
player_74286,1,iron,6,2,9,1363,1.0,26.8,2.294,164.6,2,2,0,421.02319413542995,1,7.5,3.0,227.16666666666666,0,0,0.4359197907585004,-2,-13,463,-0.5,-4.333333333333333,2.315
player_64289,10,gold,17,14,9,1510,0.8,349.8,2.179,443.5,5,4,0,199.24989335003417,0,1.8571428571428572,1.2142857142857142,88.82352941176471,0,0,0.3671408903166591,3,4,-290,0.75,1.3333333333333333,-0.9666666666666667
player_70745,2,iron,9,13,2,781,0.25,199.2,2.205,279.1,4,1,0,682.5050109706156,0,0.8461538461538461,0.6923076923076923,86.77777777777777,0,0,0.11337868480725623,1,-2,-119,0.25,-0.6666666666666666,-0.595
player_77177,9,silver,9,10,6,1258,0.16666666666666666,125.7,2.548,248.1,6,1,0,766.4079462009772,0,1.5,0.9,139.77777777777777,0,0,0.06541077969649398,-3,-2,-142,-0.75,-0.6666666666666666,-0.47333333333333333
player_57516,18,diamond,39,0,13,5339,1.0,10.0,2.628,114.5,1,1,0,558.6800515500801,1,52.0,39.0,136.89743589743588,0,0,0.380517503805175,21,-8,2839,5.25,-2.6666666666666665,8.111428571428572
player_57522,14,platinum,37,0,10,3996,1.0,76.1,2.031,340.3,1,1,0,130.24937619812255,1,47.0,37.0,108.0,0,0,0.49236829148202854,21,-9,1896,5.25,-3.0,5.417142857142857
player_87748,3,iron,8,8,10,1455,1.0,51.9,1.572,269.5,1,1,0,277.3785319739076,1,2.25,1.0,181.875,0,0,0.6361323155216285,0,-7,555,0.0,-2.3333333333333335,2.775
player_79315,17,diamond,35,4,20,4168,1.0,74.3,1.145,298.8,2,2,0,834.7175809817354,1,13.75,8.75,119.08571428571429,0,0,0.8733624454148472,17,-4,1668,4.25,-1.3333333333333333,4.765714285714286
player_57349,17,diamond,34,3,15,4408,1.0,25.2,0.561,147.9,1,1,0,841.0529412587533,1,16.333333333333332,11.333333333333334,129.64705882352942,0,0,1.7825311942959,16,-5,1908,4.0,-1.6666666666666667,5.451428571428571
player_78506,6,bronze,16,13,4,878,0.7,351.9,1.701,432.6,10,7,0,713.5294317685851,0,1.5384615384615385,1.2307692307692308,54.875,0,0,0.4115226337448559,6,0,-222,1.5,0.0,-0.888
player_46554,12,gold,9,11,4,1995,0.6666666666666666,261.4,1.802,462.5,3,2,0,760.1871480102778,0,1.1818181818181819,0.8181818181818182,221.66666666666666,0,0,0.36995930447650754,-5,1,195,-1.25,0.3333333333333333,0.65
player_81098,26,radiant,22,4,8,3607,0.125,249.3,2.425,307.5,8,1,0,706.0572498034418,0,7.5,5.5,163.95454545454547,0,0,0.051546391752577324,-3,0,7,-0.75,0.0,0.015555555555555555
player_82585,23,immortal,17,9,7,3005,1.0,286.8,1.23,484.4,1,1,0,583.986746424951,0,2.6666666666666665,1.8888888888888888,176.76470588235293,0,0,0.8130081300813008,-5,3,-195,-1.25,1.0,-0.4875
player_96670,13,platinum,19,11,6,2354,0.7142857142857143,258.6,1.754,437.2,7,5,0,22.200900882621866,0,2.272727272727273,1.7272727272727273,123.89473684210526,0,0,0.4072324482814791,3,2,254,0.75,0.6666666666666666,0.7257142857142858
